"","1: upregulation, -1: downregulation","Symbol","wt-null","IR-mock","I:p53_wt-Treatment_IR","wt-null_for_IR","IR-mock_for_wt","p53_mock_1","p53_mock_2","p53_mock_3","p53_mock_4","p53_IR_1","p53_IR_2","p53_IR_3","p53_IR_4","null_mock_1","null_mock_2","null_IR_1","null_IR_2"
"1844","ENSMUSG00000039031","Arhgap18",0,-1,0,0,-1,9.52365925537072,9.4894996005195,9.49017849801832,9.37912770769448,8.29970366662701,8.09997206476585,8.01683484134432,7.81751454991094,9.51465707885255,9.37159261060985,7.33239067097358,7.93571927688753
"1845","ENSMUSG00000039057","Myo16",0,0,0,0,1,2.40356573181346,2,2,2.50157312065434,3.74274855758822,4.63212811734401,2.42321828759823,2.39875135932302,2.25566857649159,2.28556572104039,2,2.49244918571559
"1846","ENSMUSG00000039062","Anpep",0,-1,0,0,0,7.14467238749441,6.68833223265645,7.22470743419958,7.16685775108946,7.24325222795399,7.13061886903661,6.20058977712963,5.74591375367929,6.74347308109183,7.44900615585441,5.4918354308056,6.48276023700587
"1847","ENSMUSG00000039063","Echdc3",0,-1,0,0,0,5.37301101331954,4.95912531705877,5.49294409924934,5.28257114250309,4.50930142495078,4.83688212556239,4.02440449931363,4.60735685452349,5.51979348781965,5.6803197456092,4.23307175725383,4.34150519899016
"1848","ENSMUSG00000039070","Cpa4",0,0,0,1,1,2,2.25533751461478,2.3152766839435,2,4.32853530688568,4.63212811734401,4.2479488057343,4.06476692653911,2,2,2.65024692605558,2.26713493452986
"1849","ENSMUSG00000039084","Chad",0,-1,0,0,-1,8.07662923567109,8.62608209050396,8.40976578605759,8.94036228878722,7.64229458858885,7.16903378450687,7.07586992851761,7.29292769667868,8.46984980888265,7.73051429082112,6.83883503535055,6.65572124257423
"1850","ENSMUSG00000039145","Camk1d",0,-1,0,0,-1,11.2467188949057,11.3715342092005,11.4073500122893,11.6436326499021,10.486663801323,10.3908231134076,10.2482779296054,10.1547311012488,11.3710384748811,11.5119825995961,10.0291912118478,10.2012675543189
"1851","ENSMUSG00000039159","Ube2h",0,-1,0,0,0,11.3108126331053,11.3592528694765,10.9853930676704,12.0638340724988,10.9000206730146,10.8274791614067,10.6846161552637,10.6898795391039,11.3312068334007,11.6461176506432,9.83598720466459,10.088273928932
"1852","ENSMUSG00000039168","Dap",0,-1,0,0,0,8.95767512868465,8.65408749946729,8.61062774561564,8.81278998675878,8.30583021468139,8.29495697331599,7.68525307022575,7.72502454366187,8.54066621877519,8.81828606028106,7.42134464124678,7.66780176999324
"1853","ENSMUSG00000039183","Nubp2",0,1,0,0,0,9.5096733370955,9.30574569445954,9.50383320380204,9.52140388671407,9.83264642066963,9.84703342685671,10.2369108210388,10.2767467545558,9.44733582672239,9.63412842285444,11.132694567885,10.6797218977707
"1854","ENSMUSG00000039197","Adk",0,1,-1,0,1,8.6659591236511,8.26848448643025,8.66024703140181,8.18835876599457,10.0138468204055,9.74264840807929,10.5933331312652,9.40983681812111,8.1769432692887,8.27818636705163,11.0240621847343,10.4927821591176
"1855","ENSMUSG00000039231","Suv39h1",0,1,0,0,0,9.73403628772475,9.59728443650689,9.65134565329413,9.74057218064671,9.82839684055041,9.88791268816452,10.2139043362706,10.3089661108968,9.88497094784512,9.84384629876384,11.1900796623224,10.6725475653663
"1856","ENSMUSG00000039239","Tgfb2",0,1,0,0,1,4.69758358927612,5.41694073628458,4.43202525630033,5.45656373848451,6.67089437666906,7.70178840896236,6.95422241057072,6.18521517261948,4.72743645198731,4.36705634245807,7.60977536174668,6.7890740168744
"1857","ENSMUSG00000039264","Gimap3",0,0,0,0,-1,12.6589279096888,12.8622081166773,12.6755360800048,12.7895693208824,11.4345070891348,11.7351891639819,11.429005622543,11.5806656847986,12.8901236509356,12.7322557202057,12.0818616169734,11.7203251804373
"1858","ENSMUSG00000039349","C130074G19Rik",0,0,0,1,1,4.89829818063763,6.02640891349318,6.21614583906926,5.75196645931787,7.12349407074445,7.98624652846054,6.53353252315944,6.35193563775674,5.56776176155103,6.02876088928419,4.61469362068284,6.11046731932734
"1859","ENSMUSG00000039356","Exosc2",0,1,0,0,1,10.1550227269655,10.1222784659971,10.1747811657666,10.2824500134347,10.992181695886,11.0877300070678,11.3565789370561,11.3095879893242,10.2089902659086,10.2672550898569,12.1553786513843,11.7922557574067
"1860","ENSMUSG00000039358","Drd5",0,0,0,0,-1,5.01810189751295,5.09609030882095,5.17955220484154,4.53136882815368,3.42020196708391,4.83688212556239,3.75975590771016,2.96724176973716,5.3655059149905,4.17063337709279,4.61469362068284,4.55630036147456
"1861","ENSMUSG00000039395","Mreg",0,1,0,0,1,7.57900255855165,7.79699784633453,7.60373908402208,7.82556601888586,10.5994436044173,10.5880028690117,11.339978127047,11.3911997593253,7.73216365782088,7.74236067397718,11.0264272432798,10.6383419083328
"1862","ENSMUSG00000039410","Prdm16",0,1,-1,-1,0,5.7642776939356,5.74323025873134,5.99088822460511,6.12286985236763,5.67056936966348,6.28052797728555,5.53211486622953,5.84512750279303,5.82623774284615,6.12239191716257,8.0733786660899,6.6788203707599
"1863","ENSMUSG00000039438","Ttc36",0,0,0,0,1,3.77433336701949,3.34988588273121,2.98331361857003,4.30733713517415,4.50930142495078,5.67996572440834,4.69033829260335,3.82657128666367,3.3511257365101,4.48456371671691,5.02111721248198,4.74322112472696
"1864","ENSMUSG00000039450","Dcxr",0,0,1,1,1,8.00230112196541,7.86567206582319,8.20528647150577,8.16347054465023,12.2434639308378,12.0437552026987,12.9875978239957,13.2575542471459,7.94235810885709,8.16831618392352,6.82440973073726,7.52851686606672
"1865","ENSMUSG00000039457","Ppl",0,-1,0,1,-1,8.28505834493494,8.2900624754852,8.11665735238678,8.07726511010721,7.32997660972687,7.59297285106832,6.78614708030656,6.99464936903461,7.29263861930512,7.27235016185855,5.56307257168487,5.92970487748038
"1866","ENSMUSG00000039529","Atp8b1",0,0,0,0,1,3.29424104394473,4.28460269026721,3.56267082665322,3.02813852080964,5.55186915032588,6.01127389738397,4.2479488057343,4.17057573379666,4.22770685402454,3.85864052844992,3.43739308235213,4.55630036147456
"1867","ENSMUSG00000039555","Cylc2",0,0,0,0,1,2,2,2,2,4.42174770924592,5.01615541730781,2,2,2,2,2,2.26713493452986
"1868","ENSMUSG00000039607","Rbms3",0,0,1,1,1,5.37301101331954,5.5658941392607,4.87784369595128,5.42898344875664,6.44527968021495,6.98748983112293,6.95422241057072,6.46023020378307,6.23555688217241,5.38020158168122,4.80303817376413,5.98635058813413
"1869","ENSMUSG00000039617","Gm7488",0,1,0,0,0,9.09344131352144,8.82642503190386,9.07258701253356,8.58808842422164,8.98164701229159,8.75253445037542,9.59706358701819,9.75845003218482,9.01302174300208,8.98710111100311,10.644487918804,9.89222291056822
"1870","ENSMUSG00000039621","Prex1",0,-1,0,0,0,11.9318358106715,12.1269087080599,11.9501717144895,12.5715982792181,11.5461087190657,11.5879004117515,11.1100949391035,11.1087654256864,12.128446929322,12.1181877216091,10.8174307052099,11.2033021398502
"1871","ENSMUSG00000039637","Coro7",0,-1,1,1,0,11.8887685067598,12.0454625485262,11.8879360609897,12.5605200646973,12.2573609873195,12.1927759346564,12.8676918041286,12.7563306874903,12.1644781893479,12.1067774753717,10.8542863203669,11.0350511482251
"1872","ENSMUSG00000039640","Mrpl12",0,1,0,0,1,9.80133955248615,9.24443456442568,9.407496596668,9.6686963921531,10.9487958542046,10.7801792321915,10.7894864539386,10.7793598920984,9.45532722202402,9.64678971364187,11.1956946008561,11.565106888443
"1873","ENSMUSG00000039646","Vasn",0,-1,1,1,0,10.1833324491107,10.4901484818077,10.373799774824,11.076335639986,10.8775734909792,10.7183817981253,11.2929236825939,11.21691962114,10.6199672367395,10.4151968727621,8.8115338739377,9.29105938131639
"1874","ENSMUSG00000039670","Oxld1",0,0,1,1,1,7.09784844235803,6.93654785858129,7.14727763730389,6.4316192930371,9.23701811567441,9.21865046571669,9.82238040317204,10.0372568246527,6.96563039065712,7.01350704074419,7.84947292876862,7.40235933770922
"1875","ENSMUSG00000039680","Mrps6",0,1,0,0,1,6.81316292419806,6.598948407223,6.44369096759354,6.85078359114455,8.42319533994526,8.33774069312493,8.92699655354225,8.74596833100554,6.57766380451281,6.68562392583506,8.87590073949733,8.26823647481391
"1876","ENSMUSG00000039682","Lap3",0,1,-1,-1,0,10.2290561325976,9.83603501385546,10.4392184151116,10.0723358762166,10.5173468913195,10.408992918906,10.7704655620707,10.6629364360656,9.480606222508,9.70242939767127,12.0139623424248,11.5596728796545
"1877","ENSMUSG00000039686","Zer1",0,-1,0,0,0,10.9870683209531,11.1840105702374,10.9394793496458,11.4224152161608,10.731611353704,10.7118913151049,10.9631200334052,11.0283640670976,11.2857695267312,11.3153509049328,10.2134562243161,10.3097547251828
"1878","ENSMUSG00000039725","Trp53rka",0,1,0,0,0,9.21439059140299,9.16101470642712,9.16142063543458,9.3296471228708,9.61554240201492,9.61628240473586,10.1854654871697,10.1368926169514,9.3443797561405,9.33489894485619,11.0042011150755,10.411513511742
"1879","ENSMUSG00000039747","Orai2",0,-1,1,1,0,11.1920381286841,11.3173972292796,11.2350290445655,11.8581938439126,11.9778724398458,11.9069696208936,12.5379071494262,12.6785957673151,11.7888026047025,11.8762271350987,10.3731177052788,10.4320514654817
"1880","ENSMUSG00000039770","Ypel5",0,-1,0,0,0,10.3039024254198,10.2257407529406,10.3854379381121,10.4253888386318,9.22736757736133,9.13379365184797,9.68811816511757,9.57310179154964,10.2763984413187,10.7570478975763,9.34877034737968,9.33897450482528
"1881","ENSMUSG00000039771","Polr2j",0,1,0,0,0,9.67601705837236,9.3232934253848,9.45646886589082,9.15337164209799,10.2450384945572,10.126209519798,10.3736830086539,10.4999553872316,9.43445680068551,9.64836459053726,11.215867499071,10.8540996444494
"1882","ENSMUSG00000039787","Cercam",0,0,1,1,1,6.39313739616761,6.598948407223,6.05589117985371,6.60183686901804,9.54995209712535,9.59527780668176,10.3053632114167,10.2178000595279,6.1749034971887,6.5027077052252,6.46395989745548,6.59630162537998
"1883","ENSMUSG00000039813","Tbc1d2",0,0,1,1,1,6.24137597107519,6.58737576016123,6.07692388236602,6.92176149926325,8.08138103604708,8.00760188739376,8.63203046594399,8.95290921660624,6.46818504916005,6.75743334677294,6.22130023846024,6.38782615869764
"1884","ENSMUSG00000039873","Neurl2",0,0,0,0,-1,6.66501620499886,6.74150952765381,6.74902613206644,6.82984585019287,5.59253074125273,4.83688212556239,5.76700556323529,6.32926591338786,6.95665042481279,7.0520921870823,6.50071271512689,6.33063469912103
"1885","ENSMUSG00000039891","Txlnb",0,0,1,1,1,6.76259491307748,6.68833223265645,6.70916800015414,6.61413503221092,8.10265144180813,8.57079435674286,8.79591879882881,8.75874916079142,6.19030757387913,6.04797954337698,6.40701318818513,6.58411827959994
"1886","ENSMUSG00000039908","Slc26a11",0,-1,0,0,-1,8.5613695846873,8.76867586888759,8.36343980971008,8.98839168459359,7.36560553890226,7.22480378993844,7.38921764843962,7.78456378529933,9.19202425536415,8.84600074695083,7.45918495431601,7.21753987176873
"1887","ENSMUSG00000039911","Spsb1",0,0,1,1,1,4.50594465901877,4.88543642543588,3.9748974915766,4.36669000807248,6.88244279532764,7.11102089460042,6.88932259574703,7.3276537728985,4.84888718578979,4.17063337709279,4.39801536353748,5.28493896539172
"1888","ENSMUSG00000039929","Urb1",0,1,0,0,1,10.5392666389031,10.6348960650576,10.479265421482,10.7166691121268,11.6363856155448,11.8504746106865,12.0068311424361,11.9224738468451,10.7314378380382,10.7019983421228,12.9333895360075,12.3764550422046
"1889","ENSMUSG00000039959","Hip1",0,0,-1,0,0,10.8276125526366,10.8834338589195,10.8964996699304,10.8847069268516,10.9080974600745,10.5484801966818,10.3781246555443,10.2085136964068,10.4488114972787,10.4012538068178,11.4727278801742,10.6412848095249
"1890","ENSMUSG00000039985","Fam60a",0,1,-1,-1,0,10.6984991026927,10.5599027107402,10.6816167997074,10.6987366048179,10.4147893873147,10.657200546805,10.7738404644294,10.8001163461566,10.7729541652146,10.9000768740749,12.363316907255,11.8243321256483
"1891","ENSMUSG00000039997","Ifi203",0,0,0,0,-1,14.2246386937056,14.2481077289246,14.1784794792265,14.1074785673459,13.1243779137505,13.0100559555625,13.2610533789485,13.2562404267219,14.156751130379,14.4071072366305,13.9082272752005,13.5002563859865
"1892","ENSMUSG00000040010","Slc7a5",0,1,-1,0,1,8.78685923877404,8.72181112755881,8.60339788259446,8.92563603724932,10.2078986466381,10.3867541127056,10.2072631009801,10.1659690883376,8.40200773243613,8.74363268019317,11.3081774431984,10.9450307560482
"1893","ENSMUSG00000040017","Saa4",0,0,0,1,0,6.37080357019748,6.86166601418288,7.08635003369587,7.37629926140624,8.11665946366392,8.68786230591222,6.98560934613803,6.56096025865394,6.60090404624823,6.97386150218381,5.90218951053433,6.55943851506194
"1894","ENSMUSG00000040034","Nup43",0,1,-1,-1,0,8.63114875808257,8.34950364840722,8.35485471979568,8.25270177205778,8.97781497649977,8.9251864641811,9.44729792946999,9.33215554014458,8.41517838229663,8.68958930240447,10.6739521791528,10.0785363044926
"1895","ENSMUSG00000040035","Disp2",0,0,1,1,1,5.48121576000916,5.90113495702262,5.72383296461539,6.12286985236763,7.51057306664663,8.07995038911204,5.69287810830145,5.52432582929984,6.12767913287277,6.06694554097855,4.91619440315071,5.78818258598408
"1896","ENSMUSG00000040061","Plcb2",0,-1,0,0,0,11.8509460194492,11.9666986696179,11.8139177481042,12.1386356553914,11.1856596202488,11.3784630555491,11.3316055347904,11.5973641374866,12.1161497131688,12.1241421694719,11.0256393211439,11.1033366978691
"1897","ENSMUSG00000040078","Ptges3-ps",0,1,-1,-1,0,8.74405862265621,8.6568583709264,8.80593234529203,8.40556575312014,9.08856689473585,9.12404948179185,9.14769425543502,9.78784491369248,8.28850212074786,8.34962768824652,10.9099987032455,10.0209500135026
"1898","ENSMUSG00000040093","Bmf",0,0,0,0,-1,10.1599154449394,10.2644072769186,10.1953638712633,10.8145019207452,9.07786655331855,9.75848093693114,9.20548683809626,9.13058197831848,10.9892904175049,11.0482033367942,10.364419350937,10.0232079010089
"1899","ENSMUSG00000040118","Cacna2d1",0,0,0,1,1,5.78131163499113,5.93805111599255,5.82675325447242,6.38931283460052,7.21748519408094,8.2145958569996,4.69033829260335,5.99667978130987,5.92161617143868,5.6803197456092,5.16544812526635,5.09193272748665
"1900","ENSMUSG00000040136","Abcc8",0,0,0,1,1,2.40356573181346,2.47220690649874,2.79306415809995,2.27247502399999,4.5918443576305,4.83688212556239,3.60667568617731,3.82657128666367,2.47277657087413,2.52383918795303,2,2
"1901","ENSMUSG00000040140","Tdrd6",0,0,0,1,1,2.56964644989829,2.25533751461478,2,2.27247502399999,4.42174770924592,4.7381345323749,3.24102365928562,3.37397215598637,2.25566857649159,2.7282813686393,2,2.68728175925426
"1902","ENSMUSG00000040152","Thbs1",0,0,0,1,0,7.86523205287416,7.42024085234188,7.84965053463609,7.84134422689966,8.46759238234045,8.09997206476585,8.92699655354225,7.22086264376715,7.01836711721908,8.29034164109022,6.00809914344215,7.794815457169
"1903","ENSMUSG00000040234","Tm7sf3",0,0,1,1,1,9.26975575897987,9.1174233358311,9.19307094345467,9.01646008864305,10.6508871463126,10.4169955120044,11.0694766874097,11.2542529913695,9.04090460572067,9.23362535972111,8.96736715519805,8.78442760714471
"1904","ENSMUSG00000040247","Tbc1d10c",0,-1,0,0,-1,12.6261568321462,12.7541169484435,12.7317375910488,12.8522343413128,11.3665266524062,11.1998178250706,11.6941869324352,11.905333511861,13.0265795402803,12.8585510942866,12.0573989344018,11.6157340830825
"1905","ENSMUSG00000040263","Klhdc4",0,1,0,0,1,9.88251403633951,9.84091655425354,9.8384821903903,9.91348401181888,11.5774661715961,11.63925610237,11.927737575438,12.0970119022522,9.882602296411,9.83833755452994,12.0107806674272,11.6082335383665
"1906","ENSMUSG00000040264","Gbp2b",0,1,0,0,1,5.04656041992387,4.84713073057203,5.14012556493715,3.96727755243975,5.97735518731657,6.31519678997774,6.37664440826843,6.65511393618483,4.16671544631059,4.36705634245807,7.14775140224296,6.07608144358463
"1907","ENSMUSG00000040269","Mrps28",0,1,0,0,1,7.96178328072134,7.80201304472072,8.05968664074592,7.63956168070736,9.19802248067099,8.95297253467564,9.77825334736711,9.54877824741158,7.87245942342299,7.87741215483952,9.90616145381871,9.54786044626926
"1908","ENSMUSG00000040270","Bach2",0,-1,1,0,-1,13.052486132748,13.2993899314792,13.0702269641036,13.8353604438184,12.2652424698306,12.266598343216,12.111014378198,12.2260981237034,13.4885752051837,13.5613328061109,11.1238864852418,11.6029598579962
"1909","ENSMUSG00000040274","Cdk6",0,1,0,0,0,11.386165451261,11.2814905124729,11.3678950782148,11.8015173881725,12.2410680788476,12.1869376930442,12.4081877925724,12.3942264376012,11.6733031875237,11.8119832902028,13.1195477263108,13.0121085825704
"1910","ENSMUSG00000040276","Pacsin1",0,0,0,0,-1,9.13710180623512,9.15514742015009,9.15895699169242,9.44429078165083,8.35392793355067,8.10987965995484,7.76881229918307,8.11124848642607,9.0598972169662,9.2749917284852,8.36009634141827,8.48686222163248
"1911","ENSMUSG00000040310","Alx4",0,0,1,1,1,6.98474677683811,7.29065094309099,6.82558358929235,7.53994457791207,8.37155905677751,9.12404948179185,7.37743406248124,7.61686707999428,7.37583105646003,7.23929132693,6.08272218628268,7.17755486392448
"1912","ENSMUSG00000040340","Tex45",0,0,0,0,1,2.40356573181346,2,2.3152766839435,2.69922707991166,4.5918443576305,4.83688212556239,3.75975590771016,2.96724176973716,2.66144558716119,2.7282813686393,2.89076199826572,3.27733555450865
"1913","ENSMUSG00000040345","Arhgap9",0,-1,0,0,-1,11.0089264004567,11.0306282802935,10.9999197921852,10.9437576925416,9.89899054754036,9.91923874294046,9.95117909120296,10.1155224009876,11.2244305070315,11.0422258926961,9.92149107585337,9.89469134343774
"1914","ENSMUSG00000040350","Trim7",0,-1,1,1,1,12.4228911780261,12.5789293348444,12.4497676591911,12.443715189087,14.0404128826411,13.9708212628779,14.3852214329588,14.7513150899231,12.442900888617,12.3468349610824,11.0926276874559,11.2406502604432
"1915","ENSMUSG00000040354","Mars",0,1,0,0,1,10.6308028956151,10.5892094419082,10.5182307425949,10.5546361755511,11.6824364915301,11.6289579326926,12.253605869804,12.2843452629754,10.5839728148995,10.6144676582648,12.7992116429405,12.4318925372052
"1916","ENSMUSG00000040389","Wdr47",0,-1,0,0,0,9.31286014540615,9.41780129458171,9.32199046044994,9.56798220227101,8.38319456027516,8.68786230591222,8.83951685701578,8.68030854186382,9.52380587110093,9.49750981814608,8.63267313903894,8.37816291595715
"1917","ENSMUSG00000040405","Havcr1",0,1,0,0,1,7.47291001317467,6.73102972135559,7.39348632291692,6.47272039411436,8.66638428583095,8.32928484898745,8.91888998456443,8.9603049943907,6.86363565693819,6.70995971007577,8.79313247668484,8.39220672323038
"1918","ENSMUSG00000040430","Pitpnc1",0,-1,1,1,0,10.3938681939923,10.6214831991083,10.3759227996181,10.4253888386318,10.7395539622247,10.6955361974385,10.6285552914026,10.9044428672195,10.4057465983886,10.162039407308,8.8115338739377,9.04439008279489
"1919","ENSMUSG00000040447","Spns2",0,-1,0,0,-1,9.37168375950696,9.57694736536009,9.36964464885079,9.9022451968535,6.23020571975733,6.47704677894172,6.42323714383284,6.2828289786695,9.78705366727208,9.80906641559072,6.70350046621723,6.99635111874071
"1920","ENSMUSG00000040463","Mybbp1a",0,1,0,0,1,11.9920619150605,11.9270785309842,11.8263914996201,12.3892989636007,13.7842736660597,13.9162892887281,13.7596503927695,13.7354497631199,11.800769607535,11.951511243731,14.0753529813899,14.0982313788784
"1921","ENSMUSG00000040466","Blvrb",0,0,0,0,-1,11.1614628567843,10.7728361426373,11.2547756378846,10.7977519996241,10.4076858803165,9.6808485179081,9.90472989400736,9.96188823974804,10.7062101193124,10.9269267894579,10.2704382375457,10.4927821591176
"1922","ENSMUSG00000040483","Xaf1",-1,0,0,0,0,10.0924211554515,10.0576999119418,10.1977661731318,10.4148825231827,9.704022868563,9.7741415996925,10.1564547506018,9.61353331442361,10.6914003966321,11.8028200877888,10.7446042955449,10.5712598380639
"1923","ENSMUSG00000040488","Ltbp4",0,0,0,0,1,5.01810189751295,5.30834454313903,4.82908974375243,5.11960429482168,6.35362428782108,6.6768863881096,6.67502061600271,6.37425464627319,6.01107813357204,5.41021595207029,5.75783500492073,6.87158568485817
"1924","ENSMUSG00000040532","Abhd11",0,1,0,0,1,8.86683623302242,8.99575787582008,8.85850164712031,8.81545517693831,9.58059548798288,9.69408083573332,10.3572789663499,10.5176087900618,9.05359408706472,9.1292208003744,10.789853877285,10.3915530960795
"1925","ENSMUSG00000040533","Matn1",0,1,1,1,1,2.71856672412886,2.47220690649874,3.43816070988693,3.41306644423298,8.14427395640173,8.34614726498955,9.26105321410779,9.0039007357653,2.25566857649159,2.52383918795303,2.89076199826572,3.78282240259426
"1926","ENSMUSG00000040557","Mettl27",0,0,1,1,0,5.28019567964817,5.12839208543378,4.7263420757503,5.31306645537714,5.91459607368637,6.28052797728555,5.30214384970784,5.74591375367929,5.59116077201261,5.49668502763159,3.94380281537096,5.1916610309355
"1927","ENSMUSG00000040592","Cd79b",0,0,0,-1,0,15.005449459168,14.8432328726358,14.9235382922887,14.8151613300746,13.7845478909964,13.5681951081941,14.179540276539,14.3809038958109,15.1838130903157,15.3440139014966,15.1803031317966,14.8337527855814
"1928","ENSMUSG00000040596","Pogk",0,1,0,-1,1,8.88467941961059,8.86527706787827,8.83090961090812,9.08653936714981,10.5199844013992,10.6739935288021,11.1011669736718,11.0097728470315,9.22418394471142,9.22520782570929,12.1958654286631,11.6194697827466
"1929","ENSMUSG00000040663","Clcf1",0,-1,0,0,0,10.7480774147834,11.1460576377532,10.9728240979334,11.4376322353147,10.2306191605791,10.3948806701027,10.3512673104953,10.6366350523601,11.2393174160525,11.1846995743026,10.3188372676725,9.9179331831146
"1930","ENSMUSG00000040666","Sh3bgr",0,0,0,1,1,5.7295943124585,6.07693752004967,5.64151852005522,6.8816312451455,7.92300125673304,8.6476200812547,6.44598111915139,6.58028899140277,6.14359296446206,5.84319757547384,5.56307257168487,6.27108212870961
"1931","ENSMUSG00000040675","Mthfd1l",0,1,0,0,1,10.4502068653117,10.4094748788205,10.4412473880414,10.530507729507,11.7264919745976,11.6946184021154,12.0068311424361,12.0097100127386,10.5693197729272,10.5221405851876,12.3840598211954,12.1847846703814
"1932","ENSMUSG00000040681","Hmgn1",0,1,0,0,0,11.8734604583658,11.6893097961845,11.8302675324287,11.6773549091138,11.7819335949271,11.6002529656619,12.2929498405828,12.374294367034,11.6967502382494,11.9130506162137,13.2116239158939,12.6688121152381
"1933","ENSMUSG00000040688","Tbl3",0,1,0,-1,1,10.1203010647438,10.0867589301521,10.1588408977075,10.2194492677686,11.1579869264629,11.2216839616007,11.673857964599,11.6491931418028,10.3715274042582,10.2600625021099,12.530380187212,12.3852588133471
"1934","ENSMUSG00000040699","Limd2",0,0,0,-1,0,13.3851569909554,13.3248760924069,13.2616404500877,13.3499930508802,12.4140988092948,12.169871949321,12.5834944102923,12.8186919201453,13.4877962204479,13.6305943164569,13.6876418267158,13.3258024247952
"1935","ENSMUSG00000040710","St8sia4",0,0,0,0,-1,13.3019326679035,13.4253902426473,13.4913524581433,13.5347924406,12.1873269147832,12.0988939555636,12.4674009252599,12.489954148687,13.6962889927419,13.6435826634153,13.2064184514096,12.9225653333737
"1936","ENSMUSG00000040711","Sh3pxd2b",0,0,1,1,1,7.11138250100411,7.60948589367364,7.77439323149862,8.66989052793853,10.1545817781299,10.8274791614067,7.55531270785349,8.4890326048612,8.10561755634861,7.89874089169392,6.32740946880088,7.02367293765044
"1937","ENSMUSG00000040715","Rsc1a1",0,0,0,-1,0,2,2,4.97067094502326,4.11305092083655,2,2,2,2,6.30795466644795,4.17063337709279,7.44981751645725,2
"1938","ENSMUSG00000040722","Scamp5",0,0,0,1,0,7.52440420482857,7.25452114484715,7.87988488389065,7.74397787162637,7.80684822451183,7.29596085331402,7.55531270785349,7.17073837103387,7.09402488876174,6.84793641825868,5.87445105090037,6.86152613474154
"1939","ENSMUSG00000040729","Cep126",0,0,0,0,1,2.71856672412886,2.66069579240745,2.98331361857003,2.87303589045875,4.00619514657445,5.38590736937406,4.14050207682742,3.69089292593744,2.25566857649159,2.28556572104039,3.43739308235213,3.15088031791733
"1940","ENSMUSG00000040734","Ppp1r13l",0,0,1,1,1,3.47261911737771,3.45550981153366,3.30188115193445,4.18076210959025,5.94631686649645,6.13286789799188,6.69414634139371,6.54136904558032,3.55527081692524,3.20997032269746,4.61469362068284,4.08904018833929
"1941","ENSMUSG00000040747","Cd53",0,0,-1,-1,-1,13.8461737171611,13.7662632656488,13.9419301703017,13.6032898013914,12.4222287156763,12.0744368262034,12.9340528333782,12.8391447723273,13.9640899285158,13.9586133641139,14.5112614192251,13.7953348344462
"1942","ENSMUSG00000040751","Lat2",0,0,0,0,-1,11.7480242640703,11.6876171534691,11.7782458223235,11.7404208913404,10.4608152568069,10.0916295556101,10.6185792568895,11.015109115535,11.874736355514,11.8795833586342,11.0926276874559,10.8304422552133
"1943","ENSMUSG00000040752","Myh6",0,0,0,1,1,2,2,2.3152766839435,2.27247502399999,4.5918443576305,4.7381345323749,2,2.39875135932302,2,2.28556572104039,2,2
"1944","ENSMUSG00000040797","Iqsec3",0,0,0,1,0,5.28019567964817,5.74323025873134,5.6969132991484,5.89993368448958,6.63241144584391,7.36377263616925,5.44447471987377,5.21374012687202,5.76582938598128,5.31823198855734,4.80303817376413,5.22342851204875
"1945","ENSMUSG00000040808","S100g",0,-1,0,0,0,4.86672554599637,5.30834454313903,4.67208711964832,5.63613768904044,5.22976458558157,4.10725526037287,4.2479488057343,4.26915184342839,5.80638134858339,5.43961859715552,3.94380281537096,3.86568229709178
"1946","ENSMUSG00000040824","Snrpd2",0,1,0,0,0,10.3524387833693,10.0618872078562,10.4553708579662,9.93202297231248,10.6106226932418,10.2456022680913,11.3685333908878,11.2639977211633,10.4172477515993,10.363399744693,12.1347010622687,11.4397139205071
"1947","ENSMUSG00000040838","Gm11639",0,0,0,0,1,2.21584829953836,2.47220690649874,2.57385971798622,2.69922707991166,3.22711494416224,4.7381345323749,4.2479488057343,2.39875135932302,2.47277657087413,2.90731566273566,3.27714683584393,3.94404058370847
"1948","ENSMUSG00000040856","Dlk1",0,0,0,0,1,2.56964644989829,2.82737990178743,2.3152766839435,3.52150514184846,5.28042108602899,5.62575454039284,3.01631544900091,3.95057943373606,3.3511257365101,2.90731566273566,2.89076199826572,3.94404058370847
"1949","ENSMUSG00000040888","Gfer",0,1,0,0,1,8.90230461582949,8.89139356576704,8.95822069002371,8.6341053851869,11.2426589230888,11.1418474558749,11.8175920609536,11.9827273381086,8.89811427870977,8.91042124609453,11.0714057648189,10.5534046276621
"1950","ENSMUSG00000040891","Foxa3",0,0,0,0,1,3.47261911737771,4.03486339281222,3.9748974915766,3.02813852080964,5.00722508954011,5.87848049420551,3.43540314274316,3.95057943373606,3.23708777306939,3.20997032269746,3.7127045742343,3.39359445573294
"1951","ENSMUSG00000040896","Kcnd3",0,0,0,0,1,2.71856672412886,3.45550981153366,3.15137260788772,2.69922707991166,4.66991913591934,5.62575454039284,3.43540314274316,3.37397215598637,3.73407731605086,3.7688277263249,4.23307175725383,4.94723861330493
"1952","ENSMUSG00000040918","Slc19a2",0,0,1,1,1,7.12479077445473,6.86166601418288,7.45100647584201,7.25588604983308,12.3617624446799,12.3794280554139,13.1258513274001,13.0978208441939,7.00971044972205,7.28859977749951,8.18485622042411,7.71884261411216
